0.0,0.0,15.8,100.0,0.0,0.0,0.0,5.859375
0.0,0.01599371836197126,15.8,100.00000465928177,0.0,0.0,0.0,5.861676059319004
0.0,0.0,14.2,100.0,0.0,0.0,0.0,5.859375
0.0,0.01599371836197126,14.2,100.00000465928177,0.0,0.0,0.0,5.861676059319004
0.0,-4.0,19.8,100.0,0.0,0.0,0.0,5.8157568238213395
0.0,-3.983886109459133,19.8,100.00000160864757,0.0,0.0,0.0,5.817961794830427
0.0,-4.0,18.2,100.0,0.0,0.0,0.0,5.8157568238213395
0.0,-3.983886109459133,18.2,100.00000160864757,0.0,0.0,0.0,5.817961794830427
0.0,-4.0,11.8,100.0,0.0,0.0,0.0,5.911097099621689
0.0,-3.9841461722115046,11.8,100.00000440735138,0.0,0.0,0.0,5.913398179168035
0.0,-4.0,10.2,100.0,0.0,0.0,0.0,5.911097099621689
0.0,-3.9841461722115046,10.2,100.00000440735138,0.0,0.0,0.0,5.913398179168035
0.0,-7.0,23.8,100.0,0.0,0.0,0.0,5.7977736549165115
0.0,-6.983836147410555,23.8,100.00000167953057,0.0,0.0,0.0,5.799978623606555
0.0,-7.0,22.2,100.0,0.0,0.0,0.0,5.7977736549165115
0.0,-6.983836147410555,22.2,100.00000167953057,0.0,0.0,0.0,5.799978623606555
0.0,-7.0,7.8,100.0,0.0,0.0,0.0,5.9185606060606055
0.0,-6.984166156657603,7.8,100.00000437154208,0.0,0.0,0.0,5.920861688452735
0.0,-7.0,6.2,100.0,0.0,0.0,0.0,5.9185606060606055
0.0,-6.984166156657603,6.2,100.00000437154208,0.0,0.0,0.0,5.920861688452735
0.0,-10.0,27.8,100.0,0.0,0.0,0.0,5.7799013563501855
0.0,-9.983786185479442,27.8,100.0000017506331,0.0,0.0,0.0,5.782106322646611
0.0,-10.0,26.2,100.0,0.0,0.0,0.0,5.7799013563501855
0.0,-9.983786185479442,26.2,100.0000017506331,0.0,0.0,0.0,5.782106322646611
0.0,-10.0,3.8,100.0,0.0,0.0,0.0,5.922299431459254
0.0,-9.984176148888007,3.8,100.00000435365436,0.0,0.0,0.0,5.924600515270063
0.0,-10.0,2.2,100.0,0.0,0.0,0.0,5.922299431459254
0.0,-9.984176148888007,2.2,100.00000435365436,0.0,0.0,0.0,5.924600515270063
